Day,State ID,Lat,Long_,Active,Incident_Rate,Total_Test_Results,Case_Fatality_Ratio,Testing_Rate,Resident Population 2020 Census,Population Density 2020 Census,Density Rank 2020 Census,SexRatio
-1.6752467319482305,-0.8436040410374345,0.7860169884868432,-1.1005570551207555,-0.3642648640468909,0.32720061777523746,-0.6761552460770971,-0.9345003278330758,-1.499365784345068,-0.5931797072011967,-0.26403356221457014,1.2246501632179951,1.0065499904227344
-1.6752467319482305,-0.7057504499620455,0.06240346533543517,0.3374009432948454,-0.19086875098272219,0.24596773658644008,0.07128061951189973,-0.03656453410512381,-0.14853772999144532,0.12825032908269002,-0.1620301857925425,-0.5967694790738961,-0.23643791721339377
-1.6752467319482305,-0.5678968588866566,-0.15558199808482043,-0.19599966686493872,-0.07778273625072132,0.3048249032956522,-0.6093324260500901,-0.5861157776415048,-1.395790379738517,-0.43292476601587304,-0.25573167161409394,1.029498058686721,0.38505603660467036
-1.6752467319482305,-0.49897006334896216,-0.297055025259215,0.4183266849749594,-0.05504583325092443,-0.46476977829772526,-0.2947930977977643,-0.985549441619509,-0.48712319322899283,-0.20424016248395885,-0.20799580066135573,-0.14141456850092327,-0.23643791721339377
-1.6752467319482305,-0.43004326781126767,-1.3679654671876038,0.051572365058729475,-0.44167700572235663,-0.18285232779005786,-0.15122664679650688,1.1322966475179383,-0.0272297942702604,-0.18208265700984355,-0.21184152939539982,0.05373753603035077,-0.5471848941224259
-1.6752467319482305,-0.3611164722735732,0.8607332034208802,1.1973273926653758,-0.5040228192483464,-2.3110687055413783,-0.5950311254993239,-0.3254627618448911,-0.22045662326324467,-0.6627127162142236,-0.25066507661527393,0.834345954155447,-0.5471848941224259
-1.6752467319482305,-0.29218967673587876,-0.0670398227781209,0.8192357238486137,0.013824447471264562,-1.093371737654855,0.07677400959349538,0.7242590132923891,0.10527619568190105,0.039529880889706596,0.11065029444515792,-1.3123271956885676,-1.16867884794049
-1.6752467319482305,-0.22326288119818427,0.45473774966484576,1.087867199819877,-0.30745823156329055,-0.7071015448801256,0.8263044689210508,2.471480068825366,1.6771186938258842,0.16389418743876696,0.27247611784120535,-1.442428598709417,-1.16867884794049
-1.6752467319482305,-0.1543360856604898,0.6354145429018938,0.4251545715038193,-0.20323572078519028,-0.7876525950833942,0.40799840311305613,1.2809851848315534,-0.2553802381342407,0.6083560616161066,-0.16898912350176523,-0.46666807605304667,-0.23643791721339377
-1.6752467319482305,-0.08540929012279536,1.0256230240274022,-0.05198731092078403,-0.5025001042833676,0.08925449816255673,0.016717733216339636,-0.5038445307727333,0.09239627769152779,-0.029125555500458665,-0.23387816547460508,0.3139403420720495,0.38505603660467036
-1.6752467319482305,-0.01648249458510089,-1.1088976209198511,0.1631165919268426,-0.43333260914288063,0.08602478895616592,-0.5613381994546288,0.8613970081729136,-1.1378096220946299,-0.42951204841535157,-0.2391278904131415,0.4440417450928989,-1.16867884794049
-1.6752467319482305,0.05244430095259357,-0.16719975978056323,0.030140954058442738,0.29222478594796114,-0.2247647436570433,-0.22770700483688558,-0.3631630232628421,-0.7787975901526512,0.036275846854695065,-0.22301245571809944,0.18383893905120013,-0.5471848941224259
-1.6752467319482305,0.12137109649028803,1.2278874311955472,-0.8954962599958023,-0.5212246126361415,0.20132069008757322,-0.6407716499309738,-0.6806185104514042,-0.43059680556754504,-0.7032782445318202,-0.2731290158871507,1.484852969259694,1.0065499904227344
-1.6752467319482305,0.1902978920279825,0.27267671248106956,-0.2745509345730762,-0.4155933869439165,0.6488957199013766,-0.5015052758219153,-0.9746941252718431,-0.011355096682125324,-0.5753280977790579,-0.2620801761909287,1.1595994617075704,0.6958030135137024
-1.6752467319482305,0.25922468756567696,-0.19069894868571047,-1.2318461031077734,-0.07189341219499455,0.12113712436894931,-0.45207649790308574,-0.40494975156129226,-0.5682585412474428,-0.40860680129920357,-0.2603709634202424,1.0945487601971458,1.0065499904227344
-1.6752467319482305,0.32815148310337144,0.6561617230081914,1.0861449418745377,-0.5181893612821531,-1.6832449429293646,-0.6064102395672305,0.10563317806373457,-0.38675626135922503,-0.6605001889267365,-0.1837616053055538,-0.27151597152177265,0.0743090596956383
-1.6752467319482305,0.3970782786410659,0.1364769955799203,0.9354677534081828,0.3085552932328005,-0.7398974812673559,0.36158939436235815,3.4990641780458454,-0.09712812433791727,0.4933780046460522,0.49333082513916826,-1.637580703240691,-0.8579318710314578
-1.6752467319482305,0.46600507417876036,-0.7630179042788061,-0.6811872454306396,-0.37816879882069454,-0.11714058034191285,-0.46870704850303524,0.16950363026235685,0.08314982297887778,-0.5525730495035691,-0.26696364125003236,1.2897008647284198,0.0743090596956383
-1.6752467319482305,0.5349318697164548,0.4441087336453364,0.9137051389568691,1.238783493910497,-0.8691916593830536,2.923998246275947,3.2772728046840283,0.9886790945758381,2.08491801489771,-0.015953537212104404,-1.1822257926677182,-1.16867884794049
-1.6752467319482305,0.6038586652541493,-0.6328989732864916,0.6661534887840334,-0.2299992684383669,-0.8153420141965982,0.2587353840051499,-0.6056664629828026,-0.5940725500224197,0.6611616642611772,-0.14658622754312722,-0.6618201805843207,-0.8579318710314578
-1.6752467319482305,0.6727854607918438,1.3279155354411587,-0.35179267479023085,-0.5273317582176072,2.1639863443136234,-0.5696167023937313,-0.3374170551921978,1.8980905277730802,-0.7477812546674978,-0.2707483266708377,1.4198022677492692,2.249537898058863
-1.6752467319482305,0.7417122563295382,0.15129170162881733,0.5154049641897648,-0.26265621157765795,-0.4726957421334096,0.36456309076706217,-0.5637190130359829,-0.6089552790131099,0.859524872080539,-0.10135313243317959,-0.9870736881364441,-0.5471848941224259
-1.6752467319482305,0.8106390518672327,-0.6435774265898119,-0.20631283278614188,-0.4628240151557786,0.12093896317552952,-0.36925798706286217,-1.1854411483527125,-0.5820409472380701,-0.2839440879716199,-0.24242422932803648,0.6391938496241729,0.0743090596956383
-1.6752467319482305,0.8795658474049272,0.840645187098739,-1.4874077813577486,-0.3095366967761827,-1.9289435341590964,-0.37465264979425594,-0.532241423504956,-0.7068472846908762,-0.24341225074192113,-0.2507261199285127,0.8993966556658717,0.0743090596956383
-1.6752467319482305,0.9484926429426216,0.1845794727286746,0.7984616243126718,-0.14284419384526953,-0.8867383536944886,0.3439594081955098,1.2452379485764318,-1.4918856790546522,1.0350178110207788,-0.10025435279488126,-1.0521243896468688,-0.5471848941224259
-1.6752467319482305,1.0174194384803161,0.3642180830056782,1.0887996649204605,-0.3669336866659914,0.47690833129730564,-0.47168761289731853,0.5921601633657679,2.3167161620282433,-0.7013597485568956,0.37026750564975613,-1.5725300017302664,-0.8579318710314578
-1.6752467319482305,1.0863462340180106,-0.9251062788026664,0.6081368350395568,-0.2162765123168134,-0.4901862136457592,-0.2957301491259848,0.1374660055778668,-0.7229850640831874,-0.11489475190291462,-0.17375050193439132,-0.40161737454262203,-1.16867884794049
-1.6752467319482305,1.155273029555705,0.7957890915869499,-0.3342032238218542,-0.5197303976838762,1.7712378210555628,-0.7006995807528671,-0.19526751473246495,-1.2117793765040774,-0.7320918546742973,-0.27050415341788253,1.3547515662388445,1.3172969673317665
-1.6752467319482305,1.3620534161687883,0.11193962371472747,-0.9672400229259115,-0.4294667859898128,0.6866350203360534,-0.42966567557349017,-1.7858222537934747,-0.514504920214125,-0.3842497490866181,-0.25341202571101973,0.9644473571762964,1.0065499904227344
-1.6752467319482305,1.430980211706483,0.7539486703876744,1.0277104622379967,-0.5265927936022499,-2.5913488777288145,-0.6528668949956347,0.2681336288296957,0.5322704704156682,-0.7676191797869528,-0.23503798842614218,0.3789910435824742,-0.23643791721339377
-1.6752467319482305,1.4999070072441774,-0.28037818152007865,0.7495352314394533,0.12502742564898014,-1.3020235139396972,-0.13351910958065938,-0.31294267369980516,-1.0023909008480276,0.3974676449374951,-0.14420553832681418,-0.7268708820947454,-0.23643791721339377
-1.6752467319482305,1.6377605983195662,-0.1614155975745979,0.6076527684572868,-0.4767747713790401,-0.9629571991402073,-0.5321170500416141,-0.14426981578733064,-0.12619598994906156,-0.5997997871998151,-0.23210790939068002,0.24888964056162483,0.0743090596956383
-1.6752467319482305,1.7066873938572606,0.7906311349759333,0.16628595418128375,-0.3972597359083564,0.7770639647265091,0.01882649218340542,-0.9566968789153559,0.025154784080608183,-0.0018191475325953451,-0.21123109626301187,-0.011313165480073908,0.38505603660467036
-1.6752467319482305,1.775614189394955,0.5413848290920983,-0.7348931588740593,-0.5291659376072407,0.21625197875474894,-0.6824081213396661,-0.9887814414258992,-0.123967377849888,-0.777278166744179,-0.27404466558573265,1.5499036707701186,1.9387909211498306
-1.5597124745724904,-1.670725587489768,-1.178670107472721,0.3045863244546535,-0.19566286026417276,0.16594391552101626,-0.4823370030724286,-0.48986459138889304,-1.297921177511606,-0.12862583918094767,-0.21709125433393628,0.11878823754077546,-1.16867884794049
-1.5597124745724904,-1.6017987919520735,3.608918852322389,-3.033032378545596,-0.44851090162801677,-0.27269500580528955,-0.5690787098766891,-1.8047492767442213,2.083578476366991,-0.7544469853609732,-0.27685265799471726,1.614954372280543,3.492525805694991
-1.5597124745724904,-1.532871996414379,-0.9460512080442114,-0.9452684955285658,0.42260216553628527,0.19130004203503306,-0.0019494624600934214,-0.004883321877625947,-1.2635649370893853,0.18162722173336948,-0.23924997703961912,0.5090924466033235,0.38505603660467036
-1.5597124745724904,-1.4639452008766847,-0.7417269140505797,0.025825118319678417,-0.47842166497084204,0.2314883247574679,-0.4566223915889757,-0.03963332469393842,-0.559355568884425,-0.42218387217541814,-0.2423021427015589,0.5741431481137482,-0.5471848941224259
-1.5597124745724904,-1.3950184053389902,-0.5527940944169828,-1.3656624881980108,4.354909741119119,-0.46045121521155313,4.083833849717889,-0.813687326524252,-0.1514989318095855,4.905193732262823,-0.1227793353799969,-0.9220229866260194,0.38505603660467036
-1.5597124745724904,-1.3260916098012958,-0.0677154656568794,-0.6334226123548684,0.11597867161244176,-0.5543872127150896,-0.10997378122243953,-0.28317833386112234,-0.33243445913683983,-0.019321594771066215,-0.2436450955928124,0.7692952526450223,1.0065499904227344
-1.5597124745724904,-1.2571648142636012,0.35052395538984543,1.0254328015824743,-0.17673681610721048,-0.8118527716823052,-0.12701998827505062,2.401070470488243,0.763460146369264,-0.3354883896290709,0.17694333262249007,-1.3773778971989923,-0.8579318710314578
-1.5597124745724904,-1.1882380187259067,-0.025084047916616673,0.8852216421685657,-0.450577152549746,-0.4750155215228594,-0.6116804199875002,-0.10405990627294073,0.2578173349665571,-0.7170284380112152,0.0324538101862606,-1.247276494178143,-1.16867884794049
-1.5597124745724904,-1.1193112231882123,-0.09447751529359744,0.8077862753185032,-0.5153230742892518,-1.295826199803586,-0.6228546390329588,1.5779916847660853,0.9380060156318359,-0.7608418747114781,6.608039512269334,-1.7026314047511157,-0.5471848941224259
-1.5597124745724904,-1.0503844276505179,-1.9287820147471841,0.5703388781208378,2.2034783885347924,-0.36704646734799884,1.5380725752950826,-0.03275477692840459,-0.42042494090232907,2.2799089052522543,-0.03261836172629564,-1.1171750911572935,-0.5471848941224259
-1.5597124745724904,-0.9814576321128234,-1.0596251280542204,0.4706568302371916,0.8527548931364362,-0.30204290244725673,0.027349524168152842,-0.06830778627815363,-0.9871176958451409,0.7009083970486516,-0.1643498316956168,-0.5317187775634714,-0.8579318710314578
-1.5597124745724904,-0.9125308365751289,-3.0282672067187177,-3.2925888799587257,-0.5109300009009842,-2.44249839957978,-0.6360245813836579,-0.5117833573088147,-0.8184371267170939,-0.6491616064360428,-0.13932207326771054,-0.7919215836051701,1.0065499904227344
-1.5597124745724904,-0.8436040410374345,0.7860169884868432,-1.1005570551207555,-0.3667219722858339,0.33468045473308095,-0.6757942473748372,-0.9378528795389304,-1.4959091357694232,-0.5931797072011967,-0.26403356221457014,1.2246501632179951,1.0065499904227344
-1.5597124745724904,-0.7057504499620455,0.06240346533543517,0.3374009432948454,-0.18701717783601113,0.26518473253940705,0.0746321984265794,-0.031620849048259785,-0.14001887642918903,0.12825032908269002,-0.1620301857925425,-0.5967694790738961,-0.23643791721339377
-1.5597124745724904,-0.5678968588866566,-0.15558199808482043,-0.19599966686493872,-0.07778273625072132,0.3048249032956522,-0.6093324260500901,-0.5861157776415048,-1.395790379738517,-0.43292476601587304,-0.25573167161409394,1.029498058686721,0.38505603660467036
-1.5597124745724904,-0.49897006334896216,-0.297055025259215,0.4183266849749594,-0.049492402202178265,-0.4370361631724817,-0.2947930977977643,-0.9872638109464928,-0.48712319322899283,-0.20424016248395885,-0.20799580066135573,-0.14141456850092327,-0.23643791721339377
-1.5597124745724904,-0.43004326781126767,-1.3679654671876038,0.051572365058729475,-0.4300042148009818,-0.12886465100549327,-0.14517652030964234,1.090377413887348,-0.004960108500248913,-0.18208265700984355,-0.21184152939539982,0.05373753603035077,-0.5471848941224259
-1.5597124745724904,-0.3611164722735732,0.8607332034208802,1.1973273926653758,-0.5033734261015173,-2.2998654704451047,-0.5949814756579905,-0.34880063344256174,-0.21982458986547065,-0.6627127162142236,-0.25066507661527393,0.834345954155447,-0.5471848941224259
-1.5597124745724904,-0.29218967673587876,-0.0670398227781209,0.8192357238486137,0.018134056536585542,-1.0779522170713849,0.08055998884906335,0.7145085341273008,0.11599195632744021,0.039529880889706596,0.11065029444515792,-1.3123271956885676,-1.16867884794049
-1.5597124745724904,-0.22326288119818427,0.45473774966484576,1.087867199819877,-0.3005917642145292,-0.6851831468948074,0.8327190281049649,2.4694058748215357,1.6930437055657597,0.16389418743876696,0.27247611784120535,-1.442428598709417,-1.16867884794049
-1.5597124745724904,-0.1543360856604898,0.6354145429018938,0.4251545715038193,-0.20323572078519028,-0.7876525950833942,0.40799840311305613,1.2809851848315534,-0.2553802381342407,0.6083560616161066,-0.16898912350176523,-0.46666807605304667,-0.23643791721339377
-1.5597124745724904,-0.08540929012279536,1.0256230240274022,-0.05198731092078403,-0.5077135708947456,0.1101244126404163,0.02934624905520692,-0.4974270592149612,0.13071327653999354,-0.029125555500458665,-0.23387816547460508,0.3139403420720495,0.38505603660467036
-1.5597124745724904,-0.01648249458510089,-1.1088976209198511,0.1631165919268426,-0.4297640004081108,0.1120396750055767,-0.5610829391752663,0.8557728335551178,-1.1363419857101629,-0.42951204841535157,-0.2391278904131415,0.4440417450928989,-1.16867884794049
-1.5597124745724904,0.05244430095259357,-0.16719975978056323,0.030140954058442738,0.29734257394522945,-0.20685330291666082,-0.22605210551451602,-0.36917514442834193,-0.7741836164380052,0.036275846854695065,-0.22301245571809944,0.18383893905120013,-0.5471848941224259
-1.5597124745724904,0.12137109649028803,1.2278874311955472,-0.8954962599958023,-0.5214098627187793,0.21906567709201272,-0.640339968169294,-0.6883445500434073,-0.4236854039498941,-0.7032782445318202,-0.2731290158871507,1.484852969259694,1.0065499904227344
-1.5597124745724904,0.1902978920279825,0.27267671248106956,-0.2745509345730762,-0.40647949002117584,0.6654530395514171,-0.5009767267905446,-0.9785882739574496,-0.006679606510634685,-0.5753280977790579,-0.2620801761909287,1.1595994617075704,0.6958030135137024
-1.5597124745724904,0.25922468756567696,-0.19069894868571047,-1.2318461031077734,-0.06637458830454335,0.13729828134121602,-0.45046910217530606,-0.3942077117729019,-0.5593287760477382,-0.40860680129920357,-0.2603709634202424,1.0945487601971458,1.0065499904227344
-1.5597124745724904,0.32815148310337144,0.6561617230081914,1.0861449418745377,-0.5189914330685189,-1.6435389993794853,-0.6038168580854781,0.0723082035639177,-0.3541192988382788,-0.6605001889267365,-0.1837616053055538,-0.27151597152177265,0.0743090596956383
-1.5597124745724904,0.3970782786410659,0.1364769955799203,0.9354677534081828,0.3153769748472977,-0.7219655213839473,0.3621145093989392,3.460927106787219,-0.09611648817115273,0.4933780046460522,0.49333082513916826,-1.637580703240691,-0.8579318710314578
-1.5597124745724904,0.46600507417876036,-0.7630179042788061,-0.6811872454306396,-0.3787896919548102,-0.09613257697899616,-0.4671561706061682,0.16878381791423402,0.09580605796152222,-0.5525730495035691,-0.26696364125003236,1.2897008647284198,0.0743090596956383
-1.5597124745724904,0.5349318697164548,0.4441087336453364,0.9137051389568691,1.2622267900825501,-0.8419031312907549,2.944365412456363,3.2295518376149306,1.0065942868724982,2.08491801489771,-0.015953537212104404,-1.1822257926677182,-1.16867884794049
-1.5597124745724904,0.6038586652541493,-0.6328989732864916,0.6661534887840334,-0.216830226849533,-0.7884991108533655,0.26635842318878156,-0.622400854387914,-0.5816353696352197,0.6611616642611772,-0.14658622754312722,-0.6618201805843207,-0.8579318710314578
-1.5597124745724904,0.6727854607918438,1.3279155354411587,-0.35179267479023085,-0.5276310083510991,2.1725287959933097,-0.5694199631089086,-0.34088046139055667,1.9025081715053915,-0.7477812546674978,-0.2707483266708377,1.4198022677492692,2.249537898058863
-1.5597124745724904,0.7417122563295382,0.15129170162881733,0.5154049641897648,-0.2610133894162437,-0.44741905048203057,0.37600086891262496,-0.5693978044978151,-0.5922116139123157,0.859524872080539,-0.10135313243317959,-0.9870736881364441,-0.5471848941224259
-1.5597124745724904,0.8106390518672327,-0.6435774265898119,-0.20631283278614188,-0.45764311998750185,0.20886768644357726,-0.36811088972000927,-1.2097030292837645,-0.5770804255606824,-0.2839440879716199,-0.24242422932803648,0.6391938496241729,0.0743090596956383
-1.5597124745724904,0.8795658474049272,0.840645187098739,-1.4874077813577486,-0.3067090883719641,-1.9145688380963066,-0.37465264979425594,-0.5450682808780964,-0.7068472846908762,-0.24341225074192113,-0.2507261199285127,0.8993966556658717,0.0743090596956383
-1.5597124745724904,0.9484926429426216,0.1845794727286746,0.7984616243126718,-0.1341272613853241,-0.8720493280565028,0.3497541313198956,1.232608992338257,-1.4895174333097672,1.0350178110207788,-0.10025435279488126,-1.0521243896468688,-0.5471848941224259
-1.5597124745724904,1.0174194384803161,0.3642180830056782,1.0887996649204605,-0.3669336866659914,0.47690833129730564,-0.47168761289731853,0.5921601633657679,2.3167161620282433,-0.7013597485568956,0.37026750564975613,-1.5725300017302664,-0.8579318710314578
-1.5597124745724904,1.0863462340180106,-0.9251062788026664,0.6081368350395568,-0.2031278278799177,-0.41473703092594155,-0.28754980120461926,0.1042519861091749,-0.6957979600717972,-0.11489475190291462,-0.17375050193439132,-0.40161737454262203,-1.16867884794049
-1.5597124745724904,1.155273029555705,0.7957890915869499,-0.3342032238218542,-0.5192112903094517,1.805725279558467,-0.7004121267723518,-0.1931008648037177,-1.2062192795656377,-0.7320918546742973,-0.27050415341788253,1.3547515662388445,1.3172969673317665
-1.5597124745724904,1.3620534161687883,0.11193962371472747,-0.9672400229259115,-0.42998792907943123,0.7112589081246216,-0.42871402976741374,-1.7865514786891323,-0.5094255783008818,-0.3842497490866181,-0.25341202571101973,0.9644473571762964,1.0065499904227344
-1.5597124745724904,1.430980211706483,0.7539486703876744,1.0277104622379967,-0.5265541150135673,-2.5841155499781503,-0.6524579634494361,0.2509303740436558,0.5434845497651841,-0.7676191797869528,-0.23503798842614218,0.3789910435824742,-0.23643791721339377
-1.5597124745724904,1.4999070072441774,-0.28037818152007865,0.7495352314394533,0.13483346573762028,-1.2765499600330346,-0.1295784574764418,-0.3399355826768187,-0.9944908824613372,0.3974676449374951,-0.14420553832681418,-0.7268708820947454,-0.23643791721339377
-1.5597124745724904,1.6377605983195662,-0.1614155975745979,0.6076527684572868,-0.47558591370584813,-0.921038751652034,-0.5309921305817776,-0.18376091376986767,-0.11545516257277103,-0.5997997871998151,-0.23210790939068002,0.24888964056162483,0.0743090596956383
-1.5597124745724904,1.7066873938572606,0.7906311349759333,0.16628595418128375,-0.3967711642618391,0.7963916429680424,0.020036259931169104,-0.9627833727638597,0.02871017521960564,-0.0018191475325953451,-0.21123109626301187,-0.011313165480073908,0.38505603660467036
-1.5597124745724904,1.775614189394955,0.5413848290920983,-0.7348931588740593,-0.528614258789715,0.238897949183243,-0.6824081213396661,-0.9988552512718335,-0.123967377849888,-0.777278166744179,-0.27404466558573265,1.5499036707701186,1.9387909211498306
-1.4441782171967503,-1.670725587489768,-1.178670107472721,0.3045863244546535,-0.19127385830629273,0.1850714171101584,-0.48186225329276217,-0.49935761551937774,-1.2962643533059734,-0.12862583918094767,-0.21709125433393628,0.11878823754077546,-1.16867884794049
-1.4441782171967503,-1.6017987919520735,3.608918852322389,-3.033032378545596,-0.4479775442472354,-0.25697377396480137,-0.5685548825881542,-1.7990311000393875,2.0958313238202027,-0.7544469853609732,-0.27685265799471726,1.614954372280543,3.492525805694991
-1.4441782171967503,-1.532871996414379,-0.9460512080442114,-0.9452684955285658,0.4314880623573179,0.22205451247769148,0.0025127276027993406,-0.0268566299992753,-1.2585791892918896,0.18162722173336948,-0.23924997703961912,0.5090924466033235,0.38505603660467036
-1.4441782171967503,-1.4639452008766847,-0.7417269140505797,0.025825118319678417,-0.48441073907106613,0.250269981572405,-0.45435695660963304,-0.020149800674577955,-0.5465100838918342,-0.42218387217541814,-0.2423021427015589,0.5741431481137482,-0.5471848941224259
-1.4441782171967503,-1.3950184053389902,-0.5527940944169828,-1.3656624881980108,4.417870340633643,-0.42621489400680174,4.128794428082944,-0.8198920080913212,-0.13202783741604054,4.905193732262823,-0.1227793353799969,-0.9220229866260194,0.38505603660467036
-1.4441782171967503,-1.3260916098012958,-0.0677154656568794,-0.6334226123548684,0.12020685207000986,-0.5379205336018187,-0.10607075997779165,-0.2927555331901288,-0.32083697762657326,-0.019321594771066215,-0.2436450955928124,0.7692952526450223,1.0065499904227344
-1.4441782171967503,-1.2571648142636012,0.35052395538984543,1.0254328015824743,-0.16768399064028447,-0.7568808157367315,-0.11478652492010712,2.34168941349562,0.8221745774988048,-0.3354883896290709,0.17694333262249007,-1.3773778971989923,-0.8579318710314578
-1.4441782171967503,-1.1882380187259067,-0.025084047916616673,0.8852216421685657,-0.4488630803565479,-0.43717686338756384,-0.6105238791589758,-0.11989988478196668,0.27814077312599356,-0.7170284380112152,0.0324538101862606,-1.247276494178143,-1.16867884794049
-1.4441782171967503,-1.1193112231882123,-0.09447751529359744,0.8077862753185032,-0.5151561456433584,-1.2872170648149937,-0.622408362793423,1.574249050828493,0.948826417960786,-0.7608418747114781,6.608039512269334,-1.7026314047511157,-0.5471848941224259
-1.4441782171967503,-1.0503844276505179,-1.9287820147471841,0.5703388781208378,2.226182720091488,-0.3443019191025576,1.5488448738670382,-0.041413187315743755,-0.4118425201224734,2.2799089052522543,-0.03261836172629564,-1.1171750911572935,-0.5471848941224259
-1.4441782171967503,-0.9814576321128234,-1.0596251280542204,0.4706568302371916,0.8632510406757818,-0.2809389035199525,0.030289739123657986,-0.08470652188150923,-0.982379097526779,0.7009083970486516,-0.1643498316956168,-0.5317187775634714,-0.8579318710314578
-1.4441782171967503,-0.9125308365751289,-3.0282672067187177,-3.2925888799587257,-0.5107773222614475,-2.440199505188635,-0.6356734554164182,-0.5183988701462965,-0.8141935807226679,-0.6491616064360428,-0.13932207326771054,-0.7919215836051701,1.0065499904227344
-1.4441782171967503,-0.8436040410374345,0.7860169884868432,-1.1005570551207555,-0.36645529359544327,0.3540600314771452,-0.6756381436950252,-0.9347791503712021,-1.4944144058875473,-0.5931797072011967,-0.26403356221457014,1.2246501632179951,1.0065499904227344
-1.4441782171967503,-0.7057504499620455,0.06240346533543517,0.3374009432948454,-0.1861336774418924,0.2885016976065144,0.07768401821274755,-0.03716260027683372,-0.13226193361689703,0.12825032908269002,-0.1620301857925425,-0.5967694790738961,-0.23643791721339377
-1.4441782171967503,-0.5678968588866566,-0.15558199808482043,-0.19599966686493872,-0.06977423267822594,0.3641590580557295,-0.6076693709900952,-0.6067049705720321,-1.3860222982604913,-0.43292476601587304,-0.25573167161409394,1.029498058686721,0.38505603660467036
-1.4441782171967503,-0.49897006334896216,-0.297055025259215,0.4183266849749594,-0.04499143590863802,-0.41452870737522307,-0.2927803476016919,-0.9855127633027042,-0.4794141864596544,-0.20424016248395885,-0.20799580066135573,-0.14141456850092327,-0.23643791721339377
-1.4441782171967503,-0.43004326781126767,-1.3679654671876038,0.051572365058729475,-0.4278158209676232,-0.11838079111099424,-0.14384684891047403,1.1006076618270852,-6.577037635073458e-05,-0.18208265700984355,-0.21184152939539982,0.05373753603035077,-0.5471848941224259
-1.4441782171967503,-0.3611164722735732,0.8607332034208802,1.1973273926653758,-0.5027830686953089,-2.2877582273530956,-0.59195140450549,-0.36792744034244323,-0.1812523376541314,-0.6627127162142236,-0.25066507661527393,0.834345954155447,-0.5471848941224259
-1.4441782171967503,-0.29218967673587876,-0.0670398227781209,0.8192357238486137,0.023111380185480108,-1.060127882870697,0.08563815172734614,0.7043657014716344,0.13036508840935654,0.039529880889706596,0.11065029444515792,-1.3123271956885676,-1.16867884794049
